Student_id,Age_at_year_4,Year_1_Classes,Year_2_Classes,Year_3_Classes,Year_4_Classes,Year_1_Grades,Year_2_Grades,Year_3_Grades,Year_4_Grades,Year_1_Absences,Year_2_Absences,Year_3_Absences,Year_4_Absences,Year_1_Late_HW,Year_2_Late_HW,Year_3_Late_HW,Year_4_Late_HW,Year_1_Participation,Year_2_Participation,Year_3_Participation,Year_4_Participation
569,17,"Algebra 1, English 1, Physical Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Latin, Personal Fitness, Environmental Science","Algebra 2, English 3, Biology, Economics, Math For College Readiness, Spanish, Creative Writing","French, English 4, Individual Sports, Government, Anatomy And Physiology, Chorus, Volleyball","63.9, 80.2, 73.0, 98.2, 80.5, 78.5, 96.2","71.4, 94.5, 95.2, 85.1, 74.5, 61.1, 66.8","64.5, 97.9, 92.0, 92.9, 99.2, 67.2, 89.0","84.9, 67.2, 95.0, 67.2, 70.0, 79.4, 85.9",1,6,1,2,5,9,7,7,8,9,8,10
570,18,"Algebra 1, English 1, Environmental Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, Film, Personal Fitness, Latin","Algebra 2, English 3, Physical Science, Economics, Team Sports, Weight Lifting, Chemistry","Spanish, English 4, Basketball, Government, Chorus, Forensic Science, Technical Writing","65.1, 86.5, 81.1, 78.6, 89.4, 77.3, 95.0","94.7, 67.8, 82.2, 88.5, 87.3, 76.6, 75.7","81.2, 88.3, 70.5, 69.7, 91.9, 92.6, 75.9","78.2, 99.8, 70.2, 68.3, 64.0, 72.5, 69.7",2,10,7,1,3,8,1,2,7,9,9,10
571,20,"Algebra 1, English 1, Chemistry, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, French, Personal Fitness, Band","Algebra 2, English 3, Environmental Science, Economics, Latin, Anatomy And Physiology, Chorus","Physical Science, English 4, Team Sports, Government, Technical Writing, Theater, Volleyball","86.1, 83.2, 68.6, 63.5, 89.9, 90.7, 92.8","96.8, 82.0, 93.7, 87.1, 98.6, 74.9, 83.6","93.8, 95.4, 67.3, 70.0, 82.8, 79.2, 96.8","84.9, 78.4, 97.5, 93.0, 95.4, 96.8, 63.3",2,1,2,2,4,8,2,10,9,6,9,7
572,18,"Algebra 1, English 1, Chemistry, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Chorus, Personal Fitness, Biology","Algebra 2, English 3, Anatomy And Physiology, Economics, Individual Sports, Film, Technical Writing","Spanish, English 4, Band, Government, Physical Science, Latin, Creative Writing","94.3, 75.7, 64.2, 76.9, 67.4, 89.8, 66.7","69.2, 77.0, 72.1, 72.1, 87.7, 91.0, 97.5","75.9, 88.1, 85.9, 72.1, 68.7, 84.4, 83.4","68.0, 80.1, 67.2, 66.8, 64.8, 98.7, 92.6",7,7,0,9,4,8,2,1,7,9,6,6
573,20,"Algebra 1, English 1, Physical Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Basketball, Personal Fitness, Anatomy And Physiology","Algebra 2, English 3, Forensic Science, Economics, Individual Sports, Forensic Science, Chorus","Film, English 4, Chemistry, Government, Team Sports, Biology, French","73.6, 60.9, 95.2, 93.2, 83.0, 88.7, 93.1","77.4, 67.4, 85.3, 71.3, 76.0, 81.0, 77.7","60.9, 86.5, 62.3, 97.7, 87.5, 90.3, 77.2","72.5, 92.6, 66.1, 96.8, 74.6, 78.9, 83.7",0,2,4,5,5,8,0,10,10,7,8,9
574,18,"Algebra 1, English 1, Environmental Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Biology, US History, Theater, Personal Fitness, Technical Writing","Algebra 2, English 3, Forensic Science, Economics, Physical Science, Forensic Science, Creative Writing","Weight Lifting, English 4, Film, Government, Math For College Readiness, Anatomy And Physiology, Spanish","66.3, 67.0, 82.5, 76.7, 89.0, 87.0, 89.5","85.5, 75.3, 64.2, 80.3, 82.7, 67.2, 88.9","87.1, 98.3, 82.7, 95.6, 97.7, 82.0, 86.5","85.1, 97.8, 96.4, 76.8, 84.4, 83.6, 88.4",3,6,0,3,3,8,9,4,6,6,9,9
575,19,"Algebra 1, English 1, Chemistry, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Biology, US History, French, Personal Fitness, Anatomy And Physiology","Algebra 2, English 3, Forensic Science, Economics, Individual Sports, Film, Technical Writing","Creative Writing, English 4, Basketball, Government, Environmental Science, Volleyball, Latin","77.0, 88.6, 81.2, 63.6, 89.3, 91.4, 66.7","72.2, 95.0, 60.5, 93.4, 66.9, 95.0, 96.2","82.8, 77.1, 85.9, 79.2, 69.6, 65.9, 80.0","92.0, 83.8, 75.3, 79.9, 97.2, 75.7, 73.4",2,9,3,0,5,2,0,7,7,6,8,10
576,20,"Algebra 1, English 1, Physical Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Team Sports, Personal Fitness, Spanish","Algebra 2, English 3, Environmental Science, Economics, Technical Writing, French, Theater","Film, English 4, Latin, Government, Creative Writing, Individual Sports, Chorus","66.4, 94.2, 97.0, 75.0, 81.4, 93.8, 88.1","76.1, 80.0, 71.8, 75.9, 73.4, 94.0, 75.3","62.0, 68.0, 73.2, 78.7, 92.7, 92.2, 77.4","74.6, 90.2, 73.4, 83.2, 65.1, 63.0, 63.1",2,10,9,0,2,0,1,4,6,6,9,9
577,18,"Algebra 1, English 1, Forensic Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, French, Personal Fitness, Film","Algebra 2, English 3, Chemistry, Economics, Technical Writing, Anatomy And Physiology, Team Sports","Environmental Science, English 4, Volleyball, Government, Spanish, Math For College Readiness, Latin","96.8, 69.5, 92.3, 81.9, 60.6, 85.2, 80.5","87.6, 62.8, 73.8, 72.8, 89.3, 79.3, 63.2","93.3, 80.3, 74.5, 82.9, 77.5, 83.4, 60.7","93.0, 92.5, 99.0, 96.9, 76.9, 95.3, 73.8",4,2,8,10,6,4,0,5,10,9,10,7
578,17,"Algebra 1, English 1, Chemistry, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Biology, US History, Chorus, Personal Fitness, Spanish","Algebra 2, English 3, Anatomy And Physiology, Economics, Latin, Forensic Science, Creative Writing","Film, English 4, Weight Lifting, Government, French, Team Sports, Theater","92.8, 95.7, 97.3, 97.3, 90.1, 88.7, 78.4","60.2, 89.8, 77.3, 68.0, 90.5, 79.2, 97.5","64.0, 83.3, 84.5, 79.7, 68.7, 70.2, 62.9","60.0, 76.8, 82.6, 66.3, 75.8, 78.7, 98.1",9,2,1,6,1,7,2,7,9,8,9,7
579,20,"Algebra 1, English 1, Environmental Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Theater, Personal Fitness, Spanish","Algebra 2, English 3, Forensic Science, Economics, Chemistry, Technical Writing, French","Biology, English 4, Band, Government, Individual Sports, Creative Writing, Latin","83.2, 90.9, 70.4, 93.7, 70.6, 90.7, 94.4","84.7, 84.1, 80.9, 87.7, 99.0, 80.9, 87.7","83.7, 91.9, 63.0, 92.7, 93.1, 75.5, 68.8","82.9, 76.2, 99.8, 85.2, 70.3, 98.3, 90.2",3,5,6,5,0,9,7,10,6,7,6,7
580,19,"Algebra 1, English 1, Environmental Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Film, Personal Fitness, Technical Writing","Algebra 2, English 3, Anatomy And Physiology, Economics, Math For College Readiness, Creative Writing, Forensic Science","Volleyball, English 4, Band, Government, Chemistry, French, Basketball","75.5, 61.6, 87.4, 79.1, 65.5, 61.1, 78.7","68.7, 74.3, 75.1, 95.7, 83.9, 89.0, 84.1","93.3, 70.5, 80.4, 85.1, 73.1, 86.2, 70.2","74.8, 84.2, 65.3, 71.3, 75.1, 61.5, 99.5",0,0,6,3,7,8,4,8,6,10,8,9
581,17,"Algebra 1, English 1, Biology, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Latin, Personal Fitness, Film","Algebra 2, English 3, Forensic Science, Economics, Weight Lifting, French, Forensic Science","Math For College Readiness, English 4, Creative Writing, Government, Basketball, Individual Sports, Chemistry","77.9, 61.9, 92.5, 89.0, 87.8, 99.5, 81.5","81.6, 79.7, 88.4, 79.3, 97.6, 63.6, 66.3","92.3, 72.4, 62.6, 77.9, 83.6, 94.2, 80.4","63.3, 90.1, 71.5, 95.8, 87.3, 81.1, 80.0",1,9,10,2,0,8,8,10,10,10,10,9
582,19,"Algebra 1, English 1, Environmental Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Basketball, Personal Fitness, Latin","Algebra 2, English 3, Biology, Economics, Physical Science, Theater, Math For College Readiness","Anatomy And Physiology, English 4, French, Government, Individual Sports, Chemistry, Film","99.0, 60.4, 67.7, 60.7, 79.2, 98.1, 95.0","89.0, 86.1, 69.7, 72.4, 64.9, 74.5, 89.6","95.5, 79.1, 77.6, 65.1, 79.9, 97.1, 64.3","96.4, 66.9, 70.6, 75.3, 99.5, 62.3, 87.4",4,7,10,0,6,1,6,9,8,8,7,8
583,18,"Algebra 1, English 1, Environmental Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Theater, Personal Fitness, Weight Lifting","Algebra 2, English 3, Forensic Science, Economics, Spanish, Creative Writing, French","Basketball, English 4, Latin, Government, Film, Math For College Readiness, Anatomy And Physiology","86.6, 77.5, 87.8, 77.8, 96.3, 74.7, 88.3","98.0, 73.0, 72.9, 60.9, 76.0, 99.1, 95.3","64.7, 97.3, 96.2, 95.1, 81.0, 92.6, 86.7","77.2, 61.5, 65.9, 63.3, 60.8, 92.4, 98.4",5,10,2,7,5,2,2,7,10,6,7,9
584,18,"Algebra 1, English 1, Chemistry, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Spanish, Personal Fitness, Band","Algebra 2, English 3, Environmental Science, Economics, Team Sports, Math For College Readiness, Biology","Individual Sports, English 4, Forensic Science, Government, French, Latin, Chorus","72.5, 89.6, 83.3, 91.7, 96.3, 70.6, 89.7","74.4, 80.1, 70.9, 79.0, 76.5, 97.4, 76.9","84.2, 63.9, 89.3, 73.8, 71.5, 98.3, 60.0","79.4, 93.1, 71.9, 73.1, 93.5, 65.6, 68.1",2,0,8,1,3,9,1,9,9,7,8,8
585,18,"Algebra 1, English 1, Environmental Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, French, Personal Fitness, Technical Writing","Algebra 2, English 3, Chemistry, Economics, Latin, Chorus, Anatomy And Physiology","Spanish, English 4, Individual Sports, Government, Basketball, Team Sports, Physical Science","62.2, 98.7, 88.4, 64.1, 88.7, 72.2, 83.5","76.9, 92.5, 62.2, 89.3, 96.4, 78.7, 65.4","93.4, 90.4, 66.3, 77.3, 76.7, 61.7, 66.5","71.0, 83.8, 68.1, 92.0, 70.9, 61.0, 89.9",7,6,3,7,6,3,2,8,8,7,7,9
586,18,"Algebra 1, English 1, Chemistry, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Biology, US History, Film, Personal Fitness, French","Algebra 2, English 3, Environmental Science, Economics, Environmental Science, Physical Science, Team Sports","Spanish, English 4, Individual Sports, Government, Technical Writing, Theater, Chorus","69.4, 82.5, 96.2, 94.1, 73.8, 66.5, 78.0","75.1, 83.3, 99.4, 93.4, 88.1, 97.7, 84.9","68.4, 91.2, 85.1, 91.7, 73.3, 74.7, 82.9","93.7, 68.9, 90.9, 99.1, 81.1, 64.1, 85.2",6,5,10,10,10,2,6,0,9,9,7,9
587,19,"Algebra 1, English 1, Forensic Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Biology, US History, Individual Sports, Personal Fitness, Chemistry","Algebra 2, English 3, Physical Science, Economics, French, Anatomy And Physiology, Band","Basketball, English 4, Weight Lifting, Government, Environmental Science, Technical Writing, Theater","68.2, 62.6, 84.5, 72.4, 93.3, 69.8, 96.0","70.8, 79.9, 60.6, 60.7, 79.6, 79.1, 61.8","99.4, 79.9, 84.3, 88.5, 92.4, 61.9, 77.1","60.2, 70.2, 93.2, 92.7, 93.4, 88.8, 72.7",6,0,8,4,5,9,8,5,8,8,8,7
588,18,"Algebra 1, English 1, Chemistry, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, French, Personal Fitness, Spanish","Algebra 2, English 3, Environmental Science, Economics, Chorus, Volleyball, Band","Anatomy And Physiology, English 4, Math For College Readiness, Government, Creative Writing, Individual Sports, Technical Writing","62.1, 76.4, 74.5, 62.6, 61.1, 95.6, 99.6","64.3, 75.0, 98.6, 75.8, 97.7, 82.1, 70.8","74.4, 74.4, 70.9, 71.1, 79.7, 81.9, 74.9","94.8, 99.5, 67.2, 94.8, 87.9, 73.3, 62.2",5,1,9,0,6,4,1,0,10,9,9,6
589,19,"Algebra 1, English 1, Chemistry, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Film, Personal Fitness, Creative Writing","Algebra 2, English 3, Environmental Science, Economics, French, Biology, Team Sports","Theater, English 4, Anatomy And Physiology, Government, Weight Lifting, Math For College Readiness, Basketball","82.8, 84.6, 72.4, 92.9, 85.9, 90.2, 66.4","67.6, 78.7, 98.5, 60.8, 74.7, 85.1, 97.2","80.3, 71.0, 96.0, 61.2, 63.7, 69.9, 76.2","89.7, 81.4, 72.2, 63.4, 82.2, 95.3, 99.6",7,0,1,8,6,7,6,6,7,6,10,8
590,20,"Algebra 1, English 1, Environmental Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, Spanish, Personal Fitness, Chemistry","Algebra 2, English 3, Biology, Economics, Creative Writing, Biology, Forensic Science","Technical Writing, English 4, Chorus, Government, Team Sports, Film, Volleyball","71.5, 82.0, 67.1, 80.1, 92.4, 88.1, 90.4","90.7, 70.6, 68.8, 86.3, 93.2, 96.5, 76.6","69.2, 80.8, 78.4, 66.3, 82.0, 93.3, 88.9","71.4, 73.5, 96.3, 96.1, 72.1, 73.7, 73.6",10,1,10,10,3,8,4,2,10,6,6,7
591,17,"Algebra 1, English 1, Physical Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Basketball, Personal Fitness, Band","Algebra 2, English 3, Anatomy And Physiology, Economics, Latin, Individual Sports, Biology","Film, English 4, Math For College Readiness, Government, Theater, Technical Writing, Volleyball","98.0, 72.9, 65.4, 97.1, 91.8, 97.2, 97.2","60.2, 84.5, 67.2, 82.8, 79.0, 66.5, 60.8","67.7, 69.7, 77.3, 83.5, 77.4, 62.9, 63.2","74.7, 81.0, 87.4, 83.1, 91.1, 67.7, 94.6",4,9,3,3,3,5,5,6,9,8,9,8
592,20,"Algebra 1, English 1, Chemistry, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Biology, US History, Individual Sports, Personal Fitness, Team Sports","Algebra 2, English 3, Environmental Science, Economics, Creative Writing, Physical Science, Forensic Science","Technical Writing, English 4, Anatomy And Physiology, Government, Latin, Basketball, Chorus","70.8, 84.0, 91.9, 94.2, 60.9, 88.3, 85.2","74.2, 60.3, 71.8, 95.2, 61.3, 85.4, 85.9","78.1, 74.6, 73.0, 71.5, 78.4, 88.5, 90.8","94.6, 72.4, 72.5, 87.4, 92.9, 76.1, 96.6",7,6,0,8,2,2,4,4,10,10,6,8
593,20,"Algebra 1, English 1, Anatomy And Physiology, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, French, Personal Fitness, Physical Science","Algebra 2, English 3, Forensic Science, Economics, Forensic Science, Individual Sports, Creative Writing","Spanish, English 4, Band, Government, Environmental Science, Theater, Latin","69.2, 82.1, 78.1, 64.9, 89.7, 73.7, 90.5","90.8, 84.1, 84.2, 62.9, 65.0, 96.2, 77.8","98.6, 73.7, 92.6, 95.6, 68.3, 88.9, 67.4","74.4, 71.5, 95.2, 76.9, 82.3, 87.9, 63.7",6,2,1,8,5,5,1,5,9,10,9,8
594,17,"Algebra 1, English 1, Anatomy And Physiology, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Volleyball, Personal Fitness, Chemistry","Algebra 2, English 3, Environmental Science, Economics, Technical Writing, Environmental Science, Latin","Individual Sports, English 4, Biology, Government, Band, French, Math For College Readiness","67.5, 75.2, 71.9, 89.1, 77.0, 66.4, 79.1","70.2, 69.6, 91.1, 62.0, 73.9, 65.1, 63.1","73.7, 73.7, 94.6, 81.2, 85.6, 71.8, 81.1","66.6, 76.8, 92.8, 70.9, 83.9, 65.3, 78.8",1,7,8,3,2,10,5,6,8,6,9,9
595,17,"Algebra 1, English 1, Anatomy And Physiology, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Weight Lifting, Personal Fitness, Team Sports","Algebra 2, English 3, Physical Science, Economics, Technical Writing, Spanish, Chemistry","Biology, English 4, Band, Government, Film, Creative Writing, Individual Sports","99.4, 72.7, 95.8, 82.3, 91.5, 82.7, 77.4","71.5, 97.2, 96.4, 76.8, 64.6, 76.1, 80.0","85.2, 76.6, 76.6, 74.5, 88.3, 71.8, 86.7","86.9, 76.3, 71.4, 85.0, 69.4, 74.9, 64.0",9,9,8,0,7,10,9,7,8,10,7,7
596,19,"Algebra 1, English 1, Physical Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Forensic Science, US History, Team Sports, Personal Fitness, Weight Lifting","Algebra 2, English 3, Biology, Economics, Biology, Spanish, Volleyball","Latin, English 4, Chemistry, Government, Individual Sports, Chorus, Math For College Readiness","81.5, 71.1, 82.1, 86.6, 79.2, 81.6, 65.2","64.4, 87.6, 91.8, 70.4, 89.7, 88.3, 94.7","82.2, 65.1, 96.2, 70.0, 98.8, 67.9, 71.5","87.0, 83.5, 83.0, 64.7, 67.6, 62.7, 85.8",6,7,4,9,4,1,9,3,8,8,9,9
597,20,"Algebra 1, English 1, Forensic Science, World History, Film, Weight Lifting, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Chorus, Personal Fitness, Physical Science","Algebra 2, English 3, Biology, Economics, Environmental Science, Band, Spanish","Basketball, English 4, Math For College Readiness, Government, Individual Sports, Volleyball, Theater","90.9, 62.5, 89.1, 60.3, 95.7, 79.5, 82.4","86.5, 72.0, 68.1, 69.8, 71.6, 62.8, 88.9","93.3, 87.9, 82.6, 63.7, 61.5, 65.8, 94.6","75.0, 73.3, 92.7, 72.2, 99.0, 80.5, 61.4",0,3,1,9,10,10,10,9,10,7,9,7
598,20,"Algebra 1, English 1, Chemistry, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Environmental Science, US History, Individual Sports, Personal Fitness, Volleyball","Algebra 2, English 3, Physical Science, Economics, Physical Science, Technical Writing, Latin","Film, English 4, Biology, Government, French, Band, Theater","76.6, 70.2, 62.7, 97.7, 96.8, 69.3, 76.0","61.0, 76.7, 71.6, 97.1, 92.4, 99.4, 86.8","68.5, 80.0, 60.6, 81.5, 81.9, 82.7, 84.0","84.9, 92.1, 71.8, 70.1, 77.3, 80.4, 76.8",8,8,6,8,6,4,1,3,10,10,6,6
599,18,"Algebra 1, English 1, Environmental Science, World History, Theater, Basketball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Individual Sports, Personal Fitness, Anatomy And Physiology","Algebra 2, English 3, Chemistry, Economics, Volleyball, Chemistry, Band","Weight Lifting, English 4, Chorus, Government, Latin, Spanish, French","92.3, 91.8, 98.0, 89.5, 72.6, 91.2, 73.0","87.8, 66.3, 68.8, 67.0, 97.6, 65.3, 60.7","63.2, 80.8, 95.9, 75.7, 88.1, 65.8, 94.9","92.2, 79.1, 71.7, 65.9, 62.0, 81.4, 93.9",4,9,0,3,10,5,4,6,6,7,7,7
600,18,"Algebra 1, English 1, Forensic Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Chemistry, US History, Latin, Personal Fitness, Creative Writing","Algebra 2, English 3, Anatomy And Physiology, Economics, Math For College Readiness, Environmental Science, Individual Sports","Band, English 4, Basketball, Government, Volleyball, French, Weight Lifting","93.4, 88.4, 99.2, 64.9, 92.4, 64.6, 76.5","69.8, 77.2, 60.3, 71.1, 76.2, 60.5, 66.4","99.6, 68.7, 62.7, 82.8, 66.3, 66.3, 73.7","97.3, 64.7, 97.6, 79.4, 89.3, 85.8, 72.7",6,10,0,2,7,5,3,9,10,8,7,6
601,17,"Algebra 1, English 1, Forensic Science, World History, Chorus, Team Sports, Math For Financial Literacy","Geometry, English 2, Anatomy And Physiology, US History, French, Personal Fitness, Film","Algebra 2, English 3, Chemistry, Economics, Creative Writing, Technical Writing, Basketball","Individual Sports, English 4, Spanish, Government, Weight Lifting, Physical Science, Environmental Science","74.5, 73.1, 64.4, 86.1, 70.8, 68.6, 91.5","68.3, 70.9, 80.0, 99.7, 99.8, 61.5, 61.1","81.2, 97.4, 62.4, 97.0, 80.0, 64.8, 62.4","85.1, 89.6, 94.6, 94.4, 60.3, 85.9, 93.6",3,10,1,4,5,4,1,10,7,8,8,10
602,20,"Algebra 1, English 1, Environmental Science, World History, Band, Volleyball, Math For Financial Literacy","Geometry, English 2, Physical Science, US History, Film, Personal Fitness, Math For College Readiness","English 3, Forensic Science, Economics, Basketball, Technical Writing, Chorus","Chemistry, English 4, Team Sports, Government, Biology, Latin, Individual Sports","63.6, 68.5, 63.9, 99.2, 65.7, 73.1, 97.0","81.5, 81.0, 94.2, 67.3, 65.4, 68.3, 64.1","85.7, 96.2, 76.9, 72.1, 94.8, 68.7, 97.6","95.8, 91.8, 98.0, 88.5, 98.2, 70.0, 96.5",5,10,1,0,1,6,9,4,6,7,10,10
